"COUNTRY","Country","SECTOR","Sector","PRICE","Price","BIOEMS","Coverage","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"IDN","Indonesia","OFFROAD","Off-road","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"IDN","Indonesia","OFFROAD","Off-road","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"IDN","Indonesia","INDUSTRY","Industry","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"IDN","Indonesia","INDUSTRY","Industry","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"IDN","Indonesia","INDUSTRY","Industry","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"IDN","Indonesia","AGRIFISH","Agriculture & fisheries","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"IDN","Indonesia","AGRIFISH","Agriculture & fisheries","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"IDN","Indonesia","AGRIFISH","Agriculture & fisheries","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"IDN","Indonesia","RESCOM","Residential & commercial","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"IDN","Indonesia","RESCOM","Residential & commercial","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"IDN","Indonesia","RESCOM","Residential & commercial","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"IDN","Indonesia","ELEC","Electricity","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"IDN","Indonesia","ELEC","Electricity","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"IDN","Indonesia","ELEC","Electricity","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"ISR","Israel","ALL","All sectors","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",38.911693572998,,
"ISR","Israel","ALL","All sectors","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",35.1429290771484,,
"ISR","Israel","ALL","All sectors","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",39.2763900756836,,
"ISR","Israel","ROAD","Road","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",100,,
"ISR","Israel","ROAD","Road","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",99.8785934448242,,
"ISR","Israel","ROAD","Road","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",99.7267456054688,,
"ISR","Israel","OFFROAD","Off-road","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",0,,
"ISR","Israel","OFFROAD","Off-road","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",0,,
"ISR","Israel","INDUSTRY","Industry","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",4.09523248672485,,
"ISR","Israel","INDUSTRY","Industry","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",6.14414215087891,,
"ISR","Israel","INDUSTRY","Industry","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",9.38119316101074,,
"ISR","Israel","RESCOM","Residential & commercial","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",11.910343170166,,
"ISR","Israel","RESCOM","Residential & commercial","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",16.0576820373535,,
"ISR","Israel","RESCOM","Residential & commercial","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",56.4286994934082,,
"ISR","Israel","ELEC","Electricity","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",23.2374782562256,,
"ISR","Israel","ELEC","Electricity","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",12.915581703186,,
"ISR","Israel","ELEC","Electricity","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",11.8122396469116,,
"ISR","Israel","ALL","All sectors","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",35.424919128418,,
"ISR","Israel","ALL","All sectors","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",31.0115032196045,,
"ISR","Israel","ALL","All sectors","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",35.5966110229492,,
"ISR","Israel","ROAD","Road","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",100,,
"ISR","Israel","ROAD","Road","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",99.8507766723633,,
"ISR","Israel","ROAD","Road","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",99.6638793945312,,
"ISR","Israel","OFFROAD","Off-road","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",0,,
"ISR","Israel","OFFROAD","Off-road","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",0,,
"ISR","Israel","INDUSTRY","Industry","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",3.3963680267334,,
"ISR","Israel","INDUSTRY","Industry","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",3.18351984024048,,
"ISR","Israel","INDUSTRY","Industry","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",6.38506984710693,,
"ISR","Israel","RESCOM","Residential & commercial","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",5.95517158508301,,
"ISR","Israel","RESCOM","Residential & commercial","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",8.75999355316162,,
"ISR","Israel","RESCOM","Residential & commercial","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",49.0995712280273,,
"ISR","Israel","ELEC","Electricity","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",18.3431396484375,,
"ISR","Israel","ELEC","Electricity","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",6.84576606750488,,
"ISR","Israel","ELEC","Electricity","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",6.20385408401489,,
"ISR","Israel","ALL","All sectors","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",29.8994293212891,,
"ISR","Israel","ALL","All sectors","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",28.9323635101318,,
"ISR","Israel","ALL","All sectors","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",33.756721496582,,
"ISR","Israel","ROAD","Road","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",100,,
"ISR","Israel","ROAD","Road","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",99.8368759155274,,
"ISR","Israel","ROAD","Road","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",99.632438659668,,
"ISR","Israel","OFFROAD","Off-road","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",0,,
"ISR","Israel","OFFROAD","Off-road","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",0,,
"ISR","Israel","INDUSTRY","Industry","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",2.75290608406067,,
"ISR","Israel","INDUSTRY","Industry","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",1.62562727928162,,
"ISR","Israel","INDUSTRY","Industry","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",4.88700866699219,,
"ISR","Israel","RESCOM","Residential & commercial","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",2.9775857925415,,
"ISR","Israel","RESCOM","Residential & commercial","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",4.95700263977051,,
"ISR","Israel","RESCOM","Residential & commercial","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",45.4350051879883,,
"ISR","Israel","ELEC","Electricity","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2012","2012",9.93466377258301,,
"ISR","Israel","ELEC","Electricity","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",3.81085872650146,,
"ISR","Israel","ELEC","Electricity","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",3.399658203125,,
"ISR","Israel","ALL","All sectors","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",93.9192190170288,,
"ISR","Israel","ALL","All sectors","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",96.6114072799683,,
"ISR","Israel","ALL","All sectors","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",96.9730584621429,,
"ISR","Israel","ROAD","Road","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",100,,
"ISR","Israel","ROAD","Road","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",100,,
"ISR","Israel","ROAD","Road","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",100,,
"ISR","Israel","OFFROAD","Off-road","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"ISR","Israel","OFFROAD","Off-road","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"ISR","Israel","INDUSTRY","Industry","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",41.227123260498,,
"ISR","Israel","INDUSTRY","Industry","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",73.4804534912109,,
"ISR","Israel","INDUSTRY","Industry","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",74.9134578704834,,
"ISR","Israel","RESCOM","Residential & commercial","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",75.2100486755371,,
"ISR","Israel","RESCOM","Residential & commercial","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",95.4270277023316,,
"ISR","Israel","RESCOM","Residential & commercial","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",100,,
"ISR","Israel","ELEC","Electricity","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",100,,
"ISR","Israel","ELEC","Electricity","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",100,,
"ISR","Israel","ELEC","Electricity","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",100,,
"ISR","Israel","ALL","All sectors","5","Above EUR 5 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",34.2682418823242,,
"ISR","Israel","ALL","All sectors","5","Above EUR 5 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",28.7435302734375,,
"ISR","Israel","ALL","All sectors","5","Above EUR 5 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",34.0559921264648,,
"ISR","Israel","ROAD","Road","5","Above EUR 5 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",100,,
"ISR","Israel","ROAD","Road","5","Above EUR 5 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",100,,
"ISR","Israel","ROAD","Road","5","Above EUR 5 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",100,,
"ISR","Israel","OFFROAD","Off-road","5","Above EUR 5 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"ISR","Israel","OFFROAD","Off-road","5","Above EUR 5 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"ISR","Israel","INDUSTRY","Industry","5","Above EUR 5 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",2.69750213623047,,
"ISR","Israel","INDUSTRY","Industry","5","Above EUR 5 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",6.51715087890625,,
"ISR","Israel","INDUSTRY","Industry","5","Above EUR 5 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",10.0236587524414,,
"ISR","Israel","RESCOM","Residential & commercial","5","Above EUR 5 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",40.1683464050293,,
"ISR","Israel","RESCOM","Residential & commercial","5","Above EUR 5 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",40.6388778686523,,
"ISR","Israel","RESCOM","Residential & commercial","5","Above EUR 5 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",85.4751043319702,,
"ISR","Israel","ELEC","Electricity","5","Above EUR 5 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",13.4487915039062,,
"ISR","Israel","ELEC","Electricity","5","Above EUR 5 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.775947570800781,,
"ISR","Israel","ELEC","Electricity","5","Above EUR 5 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0.595466613769531,,
"ISR","Israel","ALL","All sectors","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",31.9381484985352,,
"ISR","Israel","ALL","All sectors","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",26.8800811767578,,
"ISR","Israel","ALL","All sectors","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",31.9168319702148,,
"ISR","Israel","ROAD","Road","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",100,,
"ISR","Israel","ROAD","Road","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",99.8229657113552,,
"ISR","Israel","ROAD","Road","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",99.6010091304779,,
"ISR","Israel","OFFROAD","Off-road","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"ISR","Israel","OFFROAD","Off-road","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"ISR","Israel","INDUSTRY","Industry","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",2.69750213623047,,
"ISR","Israel","INDUSTRY","Industry","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.222900390625,,
"ISR","Israel","INDUSTRY","Industry","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",3.38894653320312,,
"ISR","Israel","RESCOM","Residential & commercial","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"ISR","Israel","RESCOM","Residential & commercial","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",1.46230316162109,,
"ISR","Israel","RESCOM","Residential & commercial","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",41.7704429626465,,
"ISR","Israel","ELEC","Electricity","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",13.4487915039062,,
"ISR","Israel","ELEC","Electricity","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.775947570800781,,
"ISR","Israel","ELEC","Electricity","30","Above EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0.595466613769531,,
"ISR","Israel","ALL","All sectors","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",31.9381484985352,,
"ISR","Israel","ALL","All sectors","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",26.8800811767578,,
"ISR","Israel","ALL","All sectors","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",31.9168319702148,,
"ISR","Israel","ROAD","Road","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",100,,
"ISR","Israel","ROAD","Road","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",99.8229657113552,,
"ISR","Israel","ROAD","Road","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",99.6010091304779,,
"ISR","Israel","OFFROAD","Off-road","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"ISR","Israel","OFFROAD","Off-road","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"ISR","Israel","INDUSTRY","Industry","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",2.69750213623047,,
"ISR","Israel","INDUSTRY","Industry","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.222900390625,,
"ISR","Israel","INDUSTRY","Industry","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",3.38894653320312,,
"ISR","Israel","RESCOM","Residential & commercial","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"ISR","Israel","RESCOM","Residential & commercial","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",1.46230316162109,,
"ISR","Israel","RESCOM","Residential & commercial","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",41.7704429626465,,
"ISR","Israel","ELEC","Electricity","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",13.4487915039062,,
"ISR","Israel","ELEC","Electricity","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.775947570800781,,
"ISR","Israel","ELEC","Electricity","60","Above EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0.595466613769531,,
"ISR","Israel","ALL","All sectors","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",23.4537124633789,,
"ISR","Israel","ALL","All sectors","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",26.8414916992188,,
"ISR","Israel","ALL","All sectors","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",31.9168319702148,,
"ISR","Israel","ROAD","Road","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",100,,
"ISR","Israel","ROAD","Road","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",99.8229657113552,,
"ISR","Israel","ROAD","Road","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",99.6010091304779,,
"ISR","Israel","OFFROAD","Off-road","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"ISR","Israel","OFFROAD","Off-road","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"ISR","Israel","INDUSTRY","Industry","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",2.64244079589844,,
"ISR","Israel","INDUSTRY","Industry","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"ISR","Israel","INDUSTRY","Industry","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",3.38894653320312,,
"ISR","Israel","RESCOM","Residential & commercial","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"ISR","Israel","RESCOM","Residential & commercial","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",1.01942443847656,,
"ISR","Israel","RESCOM","Residential & commercial","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",41.7704429626465,,
"ISR","Israel","ELEC","Electricity","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"ISR","Israel","ELEC","Electricity","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.775947570800781,,
"ISR","Israel","ELEC","Electricity","90","Above EUR 90 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0.595466613769531,,
"ISR","Israel","ALL","All sectors","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",23.2449645996094,,
"ISR","Israel","ALL","All sectors","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",26.8414916992188,,
"ISR","Israel","ALL","All sectors","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",31.9168319702148,,
"ISR","Israel","ROAD","Road","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",100,,
